,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,account_age_days,account_type
10099,1,0,1231,4,48,0,1764,0,1692,1
10146,0,0,0,28830,1,0,95,0,1278,1
10156,0,0,2323,910,1032,1,14003,0,4053,1
10173,1,0,2243,7,135,0,3095,0,1796,1
10175,1,0,1243,27,0,0,1869,0,3739,1
10206,1,0,603,289,98,0,124,0,1487,1
10218,0,0,1228,139,374,0,1658,0,1663,1
10224,1,0,1179,7,37,0,1771,0,2656,1
10241,1,0,1203,2,8,0,1673,0,2213,1
10292,1,0,31475,235653,259168,1,27895,0,2936,1
10304,1,0,63,0,0,0,345,0,1155,1
10307,1,0,22,0,35,0,215,0,1280,1
10338,1,0,259,1,0,0,331,0,3589,1
10339,0,0,2262,3,24,0,3181,0,3142,1
10354,1,0,1242,4,1,0,1770,0,2294,1
10366,1,0,1897,68,164,1,2733,0,2760,1
10369,0,0,2,39,112,0,2972,0,1396,1
10395,1,0,78053,6,404,1,21251,0,2713,1
10400,0,0,2251,29,42,0,4917,0,3479,1
10416,1,0,591,28,8,0,80,0,2225,1
10439,0,0,35870,434,291,1,8378,0,4124,1
10464,1,0,80,4,0,0,14,0,2373,1
10489,1,0,55,74,156,0,4,0,1240,1
10500,1,0,28,0,0,0,219,0,1155,1
10507,1,0,1138,0,3,1,1727,0,3400,1
10519,0,0,1511,10,0,0,2118,0,2811,1
10558,0,0,4157,431,1771,1,7359,0,3177,1
10561,1,0,21,0,23,0,204,0,1231,1
10579,1,0,368,22,0,0,81,0,3668,1
10597,1,0,12938,199,2303,1,1509,0,1532,1
10626,1,0,58,86,0,0,84,0,2835,1
10631,0,0,2221,26,190,0,3120,0,3721,1
10632,0,0,223,5,237,0,63,0,3407,1
10654,1,0,71,0,0,0,332,0,1202,1
10685,0,0,1610,124580,146254,1,34028,0,3711,1
10696,0,0,708,12,107,1,856,0,1305,1
10708,0,0,2267,32,142,1,3187,0,3037,1
10727,1,0,316,8,0,0,56,0,3126,1
10734,0,0,2281,6,140,1,3433,0,3493,1
10735,1,0,1958,3468,3903,0,11981,0,3256,1
10745,0,0,2336,1572413,100111,0,46029,1,4544,1
10776,1,0,2265,12,63,1,3233,0,3186,1
10821,0,0,2263,637,707,0,31313,0,3773,1
10829,0,0,7875,10288,14571,1,9901,0,2660,1
10865,0,0,259,11,0,0,57,0,4106,1
10878,0,0,18,825,1087,0,1012,0,4816,1
10905,0,0,96,980,0,1,2145,0,3204,1
10926,0,0,61,2812,0,0,64038,0,2220,1
10943,0,0,2055,7,18,0,2948,0,2555,1
10950,1,0,1173,108,553,1,1505,0,3927,1
10964,0,0,1263,28,52,0,1830,0,4141,1
10980,0,0,2654,653,767,1,17823,0,3018,1
10983,0,0,3,108730,11,0,106532,0,3817,1
10984,1,0,2053,11,76,0,2789,0,1344,1
11068,0,0,742,1770619,527,1,62621,1,4232,1
11072,0,0,10172,848,777,0,9922,0,3068,1
11077,1,0,38,21,0,0,348,0,1265,1
11083,1,0,1341,39,660,0,2140,0,843,1
11090,1,0,1089,268,236,0,674,0,2041,1
11152,0,0,1355,2068910,2169597,1,83999,1,2306,1
11156,1,0,191,18,0,0,38,0,3509,1
11164,1,0,1222,4,21,0,1778,0,2653,1
11192,1,0,12094,434,2416,1,11682,0,2063,1
11225,1,0,21859,1720993,981,0,101664,1,4184,1
11347,1,0,2175,33,0,0,1882,0,2626,1
11399,1,1,15,11,0,0,8,0,1394,1
11412,1,0,140,7,0,0,39,0,3156,1
11435,0,0,2019,60,0,1,2886,0,3218,1
11450,0,0,2160,35,0,0,3112,0,3230,1
11488,1,0,3110,49,117,0,10868,0,1728,1
11502,1,0,113,2,0,0,7,0,2029,1
11574,1,0,378,4,0,0,72,0,3342,1
11590,0,0,0,806,0,1,2014108,0,2594,1
11603,1,0,36,25,0,0,186,0,1272,1
11630,1,0,50,19,0,0,174,0,1292,1
11632,1,0,1232,0,0,0,1232,0,1488,1
11633,1,0,1284,10,11,0,2007,0,3039,1
11670,1,0,252,15,0,0,38,0,3027,1
11683,1,0,1400,1,35,0,1939,0,3070,1
11700,1,0,1125,4,62,0,1713,0,1985,1
11748,1,0,1071,5,45,0,1552,0,2536,1
11787,1,0,584,13,193,0,333,0,2834,1
11816,1,0,942,20,36,0,1292,0,3051,1
11838,1,0,859,19,694,1,1007,0,3474,1
11843,0,0,2471,26,102,0,3437,0,4105,1
11848,1,0,10,10,119,1,68,0,2791,1
11887,1,0,80,1361,1,0,25554,0,1788,1
11900,0,0,3,771,0,0,137888,0,2432,1
11928,1,0,1331,21,0,0,2086,0,1787,1
11933,1,0,905,78,0,0,193,0,2942,1
11940,0,0,1675,5,0,0,2264,0,3919,1
11944,0,0,159,170,512,1,174,0,2116,1
11967,1,0,4,173,21,0,2383,0,2250,1
11978,1,0,1005,3,21,0,1190,0,2774,1
11991,0,1,0,3,0,0,8536,0,2907,1
12008,1,1,10,7,0,0,13,0,3049,1
12015,1,0,14845,325,242,0,20139,0,1170,1
12020,0,0,514188,7112,3588,0,795575,0,2163,1
12052,0,0,1317,36,37,0,139,0,4080,1
12059,1,0,733,19,80,0,991,0,3341,1
12078,0,0,1522,24,100,0,2237,0,3340,1
12113,0,0,2296,13,0,0,3134,0,2381,1
12114,1,0,416,48,329,0,137,0,4034,1
12123,0,0,126,11,0,0,43,0,3503,1
12152,0,0,8,359,0,0,23,0,1983,1
12167,1,0,550,21,64,0,766,0,3996,1
12169,0,0,2105,45,27,0,2221,0,4179,1
12176,1,0,103,2,0,0,6,0,3137,1
12181,1,0,559,3,0,0,726,0,3371,1
12187,1,0,876,4,0,0,1284,0,2367,1
12221,1,0,11401,354674,100997,1,45052,0,2656,1
12225,0,0,2422,432,1812,1,9759,0,3580,1
12321,0,0,2431,28,101,0,13399,0,2850,1
12329,0,0,533,14,28,1,757,0,3001,1
12388,1,1,12,4,0,0,15,0,3182,1
12402,1,0,200132,103880,8309,1,205951,0,999,1
12405,1,0,62,0,0,0,5,0,1219,1
12414,1,0,252,12,21,0,597,0,3299,1
12449,1,0,6184,704,598,0,5675,0,2483,0
12480,0,0,8888,680345,183,1,6911,1,3109,0
12487,1,0,114220,492,856,1,107091,0,2673,0
12491,0,0,11,56,0,1,256,0,3322,0
12497,0,0,7386,306,446,1,24894,0,4043,0
12508,0,0,2006,31,85,0,2679,0,4145,0
12515,0,0,3146,1032551,0,1,91,0,4083,0
12522,1,0,27066,620,870,1,29993,0,1977,0
12529,0,0,6986,2605,628,1,9832,1,4135,0
12546,1,0,1074,104,278,1,6216,0,2796,0
12556,0,0,13688,3652,4984,1,33721,0,4893,0
12561,0,0,14443,48,303,1,4760,0,3299,0
12562,0,0,296,1155477,557,1,2334,1,4092,0
12586,1,0,3123,338,986,1,2842,0,2318,0
12614,0,0,101650,60205,7262,1,267948,0,3237,0
12641,0,0,15878,722,438,1,12724,0,2525,0
12657,0,0,5831,1563,1912,1,41857,0,4464,0
12678,0,0,22081,899,444,1,15996,0,1874,0
12716,0,0,18154,1273,765,0,58175,0,3482,0
12742,1,0,777,84406,430,1,6573,1,3118,0
12746,0,0,13226,1013,33,0,733,0,1452,0
12752,1,0,2183,636,949,1,13314,0,3066,0
12754,0,0,1704,3912094,507,0,11151,1,3724,0
12770,0,0,3032,358972,2061,0,9993,1,3854,0
12780,0,0,5808,2999,3789,1,8876,0,2883,0
12783,0,0,52032,69871,5422,0,241732,1,4803,0
12789,0,0,3489,2399,1244,1,7039,0,2895,0
12851,1,0,206,373,99,0,874,0,2431,0
12931,0,0,1896,1593,0,0,5992,0,2976,0
12942,1,0,81,350,670,1,1137,0,3121,0
12951,0,0,12396,1598468,188,1,21684,1,4187,0
12961,0,0,4755,47,352,0,2634,0,919,0
13014,0,0,802,345298,273,1,9960,1,3949,0
13017,1,0,8772,296,304,1,7465,0,3160,0
13083,0,0,21998,5123,294,1,28668,1,3871,0
13090,1,0,101,0,0,0,222,0,1420,0
13092,0,0,1491,4570,4753,0,10360,1,4068,0
13108,0,0,3252,83827,1016,1,1914,1,4130,0
13111,0,0,52994,966,190,1,88810,0,2230,0
13126,0,0,13598,2357,2026,1,4449,1,3460,0
13152,1,0,47,0,0,0,101,0,1445,0
13185,0,0,3528,191405,634,1,13264,1,4143,0
13278,0,0,46320,511,2493,1,19888,0,3396,0
13284,0,0,4065,111533,10319,1,5413,1,4122,0
13285,0,0,55769,5408,1526,1,11722,1,4060,0
13286,1,0,288,0,0,0,769,0,1754,0
13321,0,0,11,92194,614,0,476,1,3271,0
13338,0,0,3445,7466,1303,0,18783,1,2967,0
13360,0,0,1220,500,2575,1,6760,0,3705,0
13361,0,0,7991,961265,597,1,24907,1,4311,0
13425,0,0,4886,6365,455,0,10096,1,3288,0
13478,0,0,1152,1555915,874,1,13630,1,4133,0
13487,0,0,2148,878,717,1,5788,0,4013,0
13498,1,0,15582,40,91,1,1487,0,3650,0
13511,0,0,1852,24,44,0,3184,0,3518,0
13534,0,0,979,14131,416,1,4616,1,2322,0
13545,0,0,3299,205507,227713,1,60094,0,3240,0
13553,0,0,4093,5945,2025,1,4444,1,4358,0
13566,0,0,436,213862,189083,0,20160,0,4196,0
13577,0,0,2865,4362,2053,0,10640,1,3010,0
13580,0,0,388,164,111,0,6762,0,3411,0
13597,0,0,22413,1753,1446,1,23900,0,3511,0
13676,1,0,6845,667,514,1,3984,0,2322,0
13681,1,0,1742,34,166,0,321,0,1803,0
13697,0,0,601,47,166,1,3128,0,3873,0
13716,1,0,65923,111,127,0,9197,0,1088,0
13773,1,0,1588,192,405,0,2253,0,2547,0
13794,1,0,2047,96,0,0,2141,0,2325,0
13797,0,0,1332,12189418,564,1,5992,1,4110,0
13805,0,0,13099,99711,887,1,24636,1,3870,0
13812,1,0,12,83,109,0,668,0,2030,0
13840,0,0,20929,5828,6279,1,8340,0,2545,0
13842,0,0,4761,1705110,1186,1,44356,1,4134,0
13860,0,0,3063,647027,244,0,1929,1,3160,0
13911,0,0,4745,615848,133902,1,12621,1,4145,0
13957,0,0,12087,179,638,1,2992,0,2170,0
13979,0,0,1383,689743,2998,1,53340,1,4163,0
13980,0,0,10692,539,589,1,12651,0,4138,0
13983,1,0,16881,533,767,1,5003,0,1206,0
14003,0,0,101,3032209,36,0,5619,1,3795,0
14017,0,0,774,14666523,200,1,7230,1,3971,0
14027,0,0,512,234688,729,1,3094,0,4029,0
14042,0,0,3068,251,300,0,432,0,1849,0
14047,0,0,460,5199,300,1,2948,0,3313,0
14083,0,0,20632,5732,1836,1,10840,1,4172,0
14151,0,0,529,54,81,1,735,0,4172,0
14156,1,0,1488,1215,3727,1,16247,0,3326,0
14181,0,0,1249,440,418,1,6819,0,4919,0
14188,1,0,488,37907,16706,0,5821,0,2138,0
14193,0,0,1463,200,0,0,2399,0,3295,0
14217,0,0,444,1611579,253,0,7781,0,3906,0
14225,1,0,848,231,1392,1,3025,0,3283,0
14249,0,0,1937,246,2428,0,889,0,1099,0
14254,0,0,79865,1099,641,1,86279,0,3537,0
14259,0,0,7077,389,282,1,12859,0,2356,0
14321,0,0,7477,197166,488,0,7876,1,4100,0
14323,0,0,26675,1044,569,0,36567,0,4015,0
14349,1,0,51558,15524,1870,1,10796,0,3809,0
14356,0,0,7830,2021496,1045,1,45142,1,4183,0
14412,1,0,1165,112,270,1,672,0,4080,0
14437,0,0,134,1790213,209,1,5557,1,4199,0
14444,0,0,9403,17338,3063,1,35043,1,4162,0
14452,0,0,3097,534348,959,1,11194,1,4139,0
14486,0,0,34771,427,185,1,13953,0,4097,0
14526,1,0,0,1209023,484,0,4965,1,2829,0
14531,1,0,16922,13,128,0,16736,0,4095,0
14548,1,0,1069,158,206,0,1657,0,4079,0
14573,0,0,5848,749,645,1,5775,0,2639,0
14579,0,0,129080,205422,294,1,100910,0,2816,0
14616,0,0,0,1849,2069,0,47364,0,3369,0
14696,1,0,20613,1060,133,1,3931,0,1460,0
14741,1,0,3213,291,256,1,22660,0,2054,0
14746,0,0,10813,570,489,1,2205,0,3362,0
14752,1,0,2165,1146626,212,0,8737,1,4066,0
14772,0,0,93,125,427,1,308,0,4079,0
14782,0,0,3217,180,627,0,4985,0,1909,0
14796,0,0,4086,6439,304,1,7881,0,3379,0
14805,0,0,0,42875,0,1,2517,0,2179,0
14807,0,0,517,167138,1591,1,7393,1,4014,0
14812,0,0,2028,59,902,1,2271,0,1926,0
14822,0,0,102,1037469,403,1,9203,1,4017,0
14832,1,0,7253,1254,151,1,6446,0,2942,0
14852,0,0,1654,146,410,0,3696,0,3677,0
14867,1,0,45752,1013,906,1,16305,0,1866,0
14908,0,0,2017,37,199,0,2284,0,3851,0
14911,0,0,25325,3637,3120,1,76632,0,4151,0
14942,0,0,301,9,71,0,434,0,3638,0
14998,0,0,1567,923,335,1,19730,0,4535,0
15010,0,0,9718,226,478,1,764,0,4084,0
15035,1,0,372,1,0,0,775,0,1424,0
15060,0,0,22208,538028,5605,1,43567,1,4413,0
15085,1,0,3886,110,321,1,1730,0,2901,0
15095,1,0,54,212,0,0,534,0,1720,0
15104,0,0,1294,5,0,0,1364,0,2278,0
15107,0,1,31,87053,0,1,16429,1,3848,0
15130,0,0,15028,3240,3701,1,52210,0,2769,0
15145,1,0,4197,271,283,1,7015,0,2850,0
15166,1,0,1189,8,112,1,2207,0,1965,0
15191,1,0,2901,128,711,1,2590,0,3307,0
15194,0,0,124,618282,201,0,913,1,3136,0
15208,0,0,5289,301,214,1,15981,0,4071,0
15227,0,0,6226,1376934,378,1,4647,1,2439,0
15259,0,0,2069,1641909,407,1,2315,1,3599,0
15269,0,0,4396,91449,4965,1,49523,1,4136,0
15284,1,0,1214,2155211,25,0,2091,1,1962,0
15294,1,0,19754,225,398,1,26658,0,3079,0
15367,0,0,819,921,1975,1,20434,0,3369,0
15373,1,0,32310,28679,1659,0,11505,1,3751,0
15410,1,0,31557,1238,325,1,15659,0,2025,0
15417,0,0,78,54209,66,1,7902,1,3399,0
15421,0,0,4214,112,1458,0,3655,0,4122,0
15427,0,0,22180,29923,718,1,37383,1,3930,0
15451,1,0,60518,621,520,1,54553,0,1908,0
15478,1,0,0,31930,0,0,1,0,904,0
15483,1,0,27,9,0,0,143,0,2114,0
15496,0,0,100769,701,1176,1,6942,0,2638,0
15538,0,0,28606,414037,689,1,99681,1,4801,0
15544,1,0,7211,1010448,5739,1,61190,1,4024,0
15545,0,0,41857,372009,1419,1,76756,1,5010,0
15548,0,0,13245,14089,206,1,3520,0,4172,0
15565,1,0,135,18,0,1,248,0,3104,0
15577,0,0,224,1676967,1000890,1,6511,1,3262,0
15578,0,0,3214,2810349,448,1,8760,1,4019,0
15582,0,0,7300,348050,336036,1,71760,1,3941,0
15589,0,0,2933,264,414,1,20212,0,3471,0
15617,0,0,774,77,81,0,2547,0,4339,0
15620,1,0,8545,5658,4532,1,1409,0,2007,0
15631,0,0,2872,179,174,1,4381,0,1926,0
15634,1,0,556,1563434,689,1,16943,1,2911,0
15644,0,0,2120,189273,767,1,20833,1,3957,0
15650,0,0,11103,1639,588,1,8080,1,3178,0
15681,1,0,377,2,0,0,770,0,1428,0
15720,0,0,13329,22845,996,0,23688,1,4149,0
15743,0,0,39697,684169,901,1,7417,1,3774,0
15776,0,0,27480,183,279,1,3552,0,4033,0
15791,0,0,2065,759809,799932,0,41242,1,4165,0
15813,0,0,416227,390108,0,1,3269,1,3085,0
15815,0,0,14324,298074,1150,1,37671,1,4564,0
15818,0,0,9704,6487,4066,1,12186,0,3375,0
15868,1,0,1934,92,804,0,1464,0,2629,0
15889,1,0,625,583,178,1,3374,0,1744,0
15905,0,0,6296,1073,677,1,59948,0,3545,0
15927,0,0,3826,10967,3165,1,5044,1,4215,0
15953,0,0,31111,28981,1182,1,20841,0,3803,0
15960,0,0,3571,111353,519,1,11006,1,3672,0
16071,0,0,3,1826402,11,1,5409,1,3963,0
16077,0,0,768,10525,337,0,1364,0,3633,0
16078,1,0,79356,352261,167,1,22993,1,2476,0
16097,1,0,25077,401,416,1,20908,0,3049,0
16129,0,0,81368,814,3634,0,1709,0,4766,0
16136,0,0,33,76,0,0,10787,0,3251,0
16169,1,0,5785,344,1970,0,1981,0,4160,0
16201,1,0,28114,201,187,1,16540,0,1602,0
16244,0,0,325,2270185,61,0,873,1,3887,0
16245,0,0,9904,269,176,0,5900,0,1931,0
16279,1,0,8325,338,595,1,3467,0,2976,0
16280,1,0,4030,361285,167,1,7233,1,2822,0
16283,0,0,2044,198299,1270,0,3427,0,3598,0
16303,0,0,11601,1961,667,1,91244,0,4164,0
16304,1,0,28004,992,186,1,57632,0,2152,0
16318,0,0,2128,426,0,1,5510,0,2825,0
16325,1,0,39997,432,300,1,1885,0,1438,0
16331,0,0,9839,3514,385,1,77674,0,2665,0
16340,0,0,5461,4272,814,1,3790,1,3467,0
16341,1,0,18286,1006,106,0,60674,0,2803,0
16364,0,0,3717,110,306,1,1738,0,4135,0
16381,0,0,10635,99,85,0,10070,0,3332,0
16431,0,0,22170,662,408,1,33885,0,2587,0
16443,0,0,1303,82,520,1,2213,0,4183,0
16449,1,0,11961,179,608,0,5318,0,1716,0
16482,0,0,0,402,230,0,178,0,2692,0
16487,1,0,18300,444,1482,1,19297,0,4196,0
16495,0,0,6824,55738,2140,1,27136,1,4097,0
16496,1,0,168,174278,36,1,21823,0,3694,0
16505,1,0,4736,372457,1258,1,18863,1,3303,0
16542,0,0,54452,1052,769,1,9798,0,2497,0
16547,1,0,2017,177,0,1,2982,0,2410,0
16561,0,0,75126,19072,4120,1,681557,0,4436,0
16571,0,0,27906,478,881,0,17442,0,2250,0
16573,1,0,0,14256,17,0,9,0,2211,0
16581,0,0,957,99,79,1,5105,0,2363,0
16595,1,0,0,50,38,0,28406,0,2434,0
16598,0,0,82,29,0,1,561,0,3174,0
16603,0,0,9624,791,391,1,27645,1,4275,0
16627,0,0,150,2548134,420,1,5572,1,3826,0
16641,0,0,13501,26574,26374,0,2732,0,2847,0
16677,0,0,125,47476,1205,1,6275,1,4214,0
16686,1,0,53315,729,552,1,3523,0,3120,0
16698,1,0,47923,145236,4359,0,60840,0,2249,0
16741,0,0,2810,632142,2785,1,19641,1,3981,0
16742,0,0,592,59069,1718,1,1633,0,2602,0
16767,1,0,2003,43,201,0,3351,0,1323,0
16778,0,0,488,1283509,418,1,2198,1,2962,0
16793,1,0,4601,647,4951,1,4795,0,1818,0
16798,0,0,4193,18272,1814,0,7574,0,4211,0
16812,0,0,553,1079,707,1,6744,0,3185,0
16814,0,0,3099,1377,909,0,5468,1,2525,0
16829,1,0,428,42,149,1,445,0,2765,0
16837,1,0,7585,1804,827,1,3954,0,2573,0
16838,0,0,6122,105339,312,1,3644,1,3085,0
16841,1,0,12219,287,305,1,19698,0,2993,0
16877,1,0,15675,32869,948,1,41021,1,4338,0
16883,0,0,1932,68,97,1,3058,0,3474,0
16896,0,0,16424,114610,3542,1,29667,1,4096,0
16904,0,0,3017,392,398,0,1473,0,2151,0
16942,0,0,1247,1428405,673,1,22814,1,4049,0
16949,1,0,31920,398,1888,0,16211,0,3162,0
16958,0,0,9034,1221131,469,0,14743,1,3633,0
16959,1,0,122,2293575,118,1,675,1,2588,0
16981,0,0,13226,8369,239,1,144652,0,2486,0
16995,0,0,47868,327,646,1,32150,0,3758,0
17049,0,0,13532,153,808,0,2705,0,4052,0
17058,1,0,6,708501,124,0,2953,1,3401,0
17074,0,0,839,274,336,0,1124,0,3007,0
17082,1,0,14380,214,498,1,35916,0,1588,0
17098,1,0,21571,88,229,1,6347,0,1650,0
17124,1,0,1498,97,121,0,1656,0,2055,0
17125,0,0,8323,3117,3218,1,60091,1,3739,0
17134,0,0,38171,647,2028,1,7606,0,4054,0
17142,0,0,10236,90349,1784,1,14779,1,3327,0
17152,0,0,1025,494419,353,1,7697,1,3237,0
17167,0,0,78699,750,1486,1,24121,0,4253,0
17181,0,0,111,323845,841,1,6410,1,3419,0
17186,0,0,30019,1338890,1604,0,48734,1,3794,0
17208,1,0,15828,522,898,0,12507,0,2802,0
17211,0,0,1379,74,735,1,431,0,3116,0
17225,1,0,1962,125,194,1,2175,0,3926,0
17228,1,0,13425,1517,852,1,84297,0,2811,0
17231,0,0,673,2653,702,1,2221,0,4046,0
17281,0,0,3907,858,3122,0,27323,0,4309,0
17287,0,0,2826,169,591,1,3111,0,4137,0
17350,0,0,13,1250,188,1,5012,0,3706,0
17363,1,0,43389,52790,1989,0,51328,1,4178,0
17369,0,0,3981,114208,163,1,11780,1,3868,0
17372,0,0,224,763239,145,0,216,1,2037,0
17385,1,0,72,0,0,0,175,0,1445,0
17394,1,0,483,185,180,1,1099,0,3289,0
17396,0,0,16724,89,481,1,5963,0,4024,0
17403,0,0,4,31,0,1,106,0,2766,0
17410,1,0,784,6129,1661,1,31824,1,3187,0
17452,0,0,15029,1554644,800,1,26158,1,4050,0
17497,0,0,3419,1255595,681,0,12756,1,3593,0
17507,0,0,52864,2368,4995,0,23805,0,3263,0
17562,1,0,847,1844,424,0,679,0,2683,0
17577,0,0,60358,18138,1931,1,62080,1,4224,0
17580,0,0,16019,33229,461,1,47001,1,3575,0
17584,0,0,1081,2420,3795,1,5196,0,3928,0
17593,0,0,12716,7189,988,0,3651,1,3793,0
17596,0,0,14520,860,564,1,37033,0,2720,0
17631,1,0,39877,2360,1179,1,36366,0,3042,0
17666,1,0,60352,698,324,1,97511,0,2401,0
17678,1,0,58,1,0,0,101,0,1188,0
17690,1,0,3368,1583244,3032,0,83090,0,3952,0
17716,0,0,4,77,0,1,522,0,3662,0
17739,0,0,576,138,0,1,1019,0,1575,0
17740,0,0,6,20,0,0,396,0,3953,0
17772,0,1,1,0,0,0,240,0,2955,0
17783,1,0,1861,12,6,0,3071,0,3667,0
17785,0,0,562,910,432,1,23897,0,4149,0
17786,0,0,5601,1363592,616,0,40739,1,3491,0
17788,1,0,297,69,339,1,2290,0,4165,0
17795,0,0,32,9743320,988,0,7600,1,3345,0
17809,0,0,4326,8360,7348,0,37311,1,4284,0
17854,0,0,960,113,0,1,1325,0,2257,0
17857,1,0,2635,46767,144,1,1456,1,841,0
17922,1,0,3784,118,829,1,1216,0,1095,0
17970,0,0,77659,1320,781,1,54965,0,2994,0
17993,0,0,1274,5852341,780,1,815,1,3570,0
17994,1,0,1423,312,715,1,1192,0,1497,0
18004,0,0,1425,3107085,210,1,12296,1,3774,0
18011,0,0,81,12818406,1,0,3644,1,3467,0
18012,0,0,293,2280664,260,1,2055,1,3499,0
18037,0,0,9850,410,180,1,21239,0,3407,0
18043,1,0,19742,521,697,1,17353,0,2129,0
18062,0,0,8051,1077,2159,1,6631,0,4000,0
18128,0,0,5280,38,124,0,4880,0,4137,0
18148,1,0,59360,3860,775,1,135068,0,2267,0
18157,1,1,8,2,0,0,303,0,2751,0
18160,0,0,5729,906,1671,1,10876,0,3921,0
18207,0,0,73395,6510,107,1,323184,0,4007,0
18231,1,0,813,1021289,195,0,257,1,2422,0
18333,0,0,8941,39905,39546,0,67576,1,4843,0
18344,0,0,5424,394,747,0,2252,0,2982,0
18373,1,0,99132,17484,17511,1,46327,0,4252,0
18377,0,0,95,2026968,79,1,105307,1,3759,0
18383,0,0,1474,151,399,0,772,0,3864,0
18385,0,0,8994,1722,1274,1,14940,1,1931,0
18402,0,0,14757,661103,10001,1,12602,1,3226,0
18410,1,0,17546,171,741,0,9783,0,886,0
18416,0,0,104,165,295,0,40364,0,3322,0
18417,1,0,16039,1209,1702,1,5636,0,2843,0
18422,0,0,8855,124973,1591,1,16291,1,3714,0
18433,0,0,13283,153015,1077,1,42164,1,3626,0
18453,0,0,79611,13972,12207,0,96013,0,1551,0
18477,1,0,4196,811,182,0,4390,0,2981,0
18490,0,0,1790,455825,111,1,52851,1,3323,0
18508,0,0,6504,364,2282,1,5053,0,3201,0
18509,0,0,3286,873,470,1,11093,0,4155,0
18518,0,0,587,17009,1883,0,1276,1,4098,0
18532,0,0,13673,1694,39,1,7432,1,3992,0
18535,0,0,5092,70335,34719,0,120118,0,4076,0
18571,1,0,88,103,167,0,989,0,1578,0
18580,0,0,3,1952671,228,0,15096,0,4005,0
18620,0,0,25226,597,170,1,20491,0,2399,0
18622,1,0,236,2,0,0,437,0,1118,0
18630,1,0,164,0,0,0,328,0,1273,0
18641,1,0,49324,297,641,1,9226,0,3855,0
18715,1,0,4110,511397,1623,0,59253,0,3419,0
18735,0,0,1210,145,178,1,2849,0,4140,0
18743,0,0,11240,578,1287,0,7239,0,4137,0
18760,0,0,16379,2687,1030,1,15113,0,1319,0
18762,0,0,4452,3316,303,0,19703,1,4126,0
18774,0,0,8180,17700,210,0,1999,1,1759,0
18775,0,0,53079,729,655,1,51099,0,3193,0
18797,0,0,4,2632227,214,0,3882,1,4150,0
18812,0,0,2792,931,303,1,43393,0,4166,0
18818,0,0,244,4,62,0,196,0,2898,0
18827,0,0,10239,4100,2421,1,14577,1,2926,0
18843,1,0,3302,127,109,1,2423,0,3841,0
18845,0,0,13507,434,913,1,3840,0,3845,0
18852,0,0,6088,282,203,1,2570,0,3791,0
18855,0,0,356,13738,2289,1,30898,0,4185,0
18893,0,0,19221,2522611,882,1,63999,0,4178,0
18896,1,0,1931,328379,297,1,4569,1,3868,0
18898,0,0,2837,3380,171,1,4227,0,2823,0
18900,0,0,102407,914656,626393,0,45665,1,3612,0
18905,0,0,277,71,323,0,360,0,1339,0
18948,0,0,8421,33,74,0,4820,0,1415,0
18963,1,0,735,1411,402,0,1661,0,3040,0
18964,0,0,5081,4438,2688,1,18899,0,4080,0
18972,0,0,1695,47,85,1,4813,0,3420,0
18978,0,0,8807,165,497,0,6081,0,2903,0
18982,0,0,13650,919346,916,1,6889,0,3806,0
18993,0,0,25778,252,608,0,9388,0,4186,0
19031,1,0,1155,26,0,1,1739,0,2411,0
19037,0,0,4081,1745981,592,1,7478,1,4093,0
19038,0,0,103568,9227,1464,1,28530,1,4458,0
19044,0,0,1281,1785427,370,1,10417,1,3867,0
19051,1,0,2102,25,174,0,2456,0,3178,0
19055,1,0,156,0,0,0,309,0,1118,0
19071,0,0,5321,113,361,0,1942,0,1085,0
19077,1,0,11668,339,471,1,5584,0,1436,0
19097,0,0,1,59836,53,1,4207,0,3375,0
19113,0,0,1470,192,569,0,1257,0,4075,0
19115,0,0,2822,5082,1213,1,12566,1,4229,0
19120,0,0,5779,2051271,657,1,42663,1,3461,0
19121,0,0,2138,3010418,2253,1,1162,1,4198,0
19128,0,0,60499,1454,778,1,20742,0,3229,0
19136,0,0,8842,15034,472,0,8080,1,2921,0
19139,0,0,0,774199,69,0,212,1,3339,0
19176,0,0,896,1441016,215,1,2275,1,3499,0
19184,0,0,55690,214,82,0,63015,0,3800,0
19191,0,0,692,232,792,0,2098,0,1845,0
19206,0,0,871,5421023,132,1,3108,1,2920,0
19209,0,0,6877,352,139,1,12457,0,2219,0
19224,0,0,18278,2464,2158,1,20988,1,4229,0
19230,0,0,20278,1438,984,1,34156,0,4558,0
19236,0,0,19421,1833,848,1,16434,0,4185,0
19287,1,0,16338,120,195,0,8126,0,1879,0
19294,0,0,49482,3274,1885,1,22312,0,4307,0
19346,1,0,15342,193,208,1,25144,0,3294,0
19395,0,0,1052,9234,115,1,303,1,2041,0
19429,1,0,17929,43,331,0,682,0,2316,0
19437,0,0,9888,249,1021,1,2809,0,1110,0
19449,1,0,1,1876388,177,0,386,1,3754,0
19462,1,0,4156,90,139,0,4689,0,3543,0
19465,0,0,4235,7478317,948,0,41313,0,4028,0
19470,0,0,184615,2658,3595,1,145344,0,2171,0
19498,0,0,1375,250829,617,1,84287,1,3729,0
19527,0,0,59964,199,2181,1,7272,0,4164,0
19547,0,0,493,1337267,1000,1,26019,1,4164,0
19567,0,0,75,86,0,1,1338,0,3306,0
