,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,account_age_days,account_type
10150,1,0,245,5,96,0,24,0,965,1
10170,0,0,1558,162955,364,1,173100,0,4159,1
10171,1,0,1404,10,0,0,1985,0,1879,1
10188,1,0,857,15,63,0,875,0,2577,1
10193,0,0,2631,364,413,1,11343,0,4149,1
10232,1,0,519,18,0,0,25,0,3328,1
10241,1,0,1203,2,8,0,1673,0,2213,1
10263,1,0,251,44,143,0,161,0,1018,1
10264,1,0,2325,28,76,0,3162,0,3068,1
10292,1,0,31475,235653,259168,1,27895,0,2936,1
10320,1,1,1270,27,166,0,6381,0,2741,1
10338,1,0,259,1,0,0,331,0,3589,1
10351,1,0,203,10,167,0,49,0,2243,1
10388,1,0,51330,139,106,0,3902,0,2122,1
10392,0,0,11825,307,539,0,10415,0,1834,1
10436,1,0,47,631,1392,0,33910,0,2071,1
10448,1,0,143,5,0,0,29,0,2989,1
10523,0,0,29,247534,40,0,1392833,1,2973,1
10541,0,0,99,9,8,1,274,0,3686,1
10633,1,0,1826,16,119,1,2409,0,1337,1
10670,1,0,124,4,0,0,23,0,3207,1
10680,1,0,70,1,0,0,19,0,2622,1
10706,1,0,404,20,0,0,82,0,1748,1
10712,0,0,14794,171,1117,0,11645,0,3676,1
10766,1,0,791,32,89,0,1014,0,3259,1
10786,1,0,120178,212,186,1,26118,0,1448,1
10845,0,0,0,2449,2,0,10362,0,1232,1
10858,1,0,3608,244,0,1,5732,0,3144,1
10872,1,0,281,19,0,0,53,0,2414,1
10898,0,0,0,19,278,0,380,0,1068,1
10905,0,0,96,980,0,1,2145,0,3204,1
10932,0,0,2978,834,1287,1,15538,0,3335,1
10946,1,0,696,29,14,0,119,0,1966,1
10999,0,0,0,25206,10323,0,1768111,0,2258,1
11042,1,0,119,8,87,0,21,0,1235,1
11047,1,0,921,0,2,0,1285,0,1278,1
11071,1,0,0,788,794,0,511793,0,3867,1
11081,1,0,2170,9,39,0,822,0,1619,1
11082,0,0,1928,12,0,0,2644,0,3386,1
11083,1,0,1341,39,660,0,2140,0,843,1
11099,1,0,500,17,0,0,104,0,3126,1
11100,0,0,9050,142218,141106,1,52859,0,2892,1
11111,0,0,2703,498,522,0,5614,0,3887,1
11128,1,0,233,49,500,0,54,0,2943,1
11134,0,0,2086,23,30,0,2910,0,3753,1
11144,0,0,4962,994,0,0,15034,0,3021,1
11147,1,0,2359,174,0,0,3405,0,2871,1
11150,1,0,396,21,18,0,103,0,2526,1
11165,1,0,2139,102,666,1,3498,0,4205,1
11166,1,0,2541,13,18,0,3449,0,3397,1
11176,0,0,650,22,66,0,792,0,3741,1
11198,1,0,214,7,0,0,43,0,3152,1
11223,1,0,132,2,0,0,28,0,1674,1
11337,1,0,2031,1,0,0,2028,0,2875,1
11338,0,0,48,17,0,0,16,0,3267,1
11349,0,0,0,299421,0,0,40627,0,3732,1
11386,1,0,112,0,0,0,20,0,3464,1
11389,1,0,20,140,7,0,2149,0,1609,1
11394,1,0,2291,59,1520,0,354,0,4172,1
11414,0,0,2382,21,2,0,3444,0,3470,1
11431,1,0,859,1,0,0,1341,0,2345,1
11435,0,0,2019,60,0,1,2886,0,3218,1
11439,1,0,1133,0,2,0,1701,0,3356,1
11442,0,0,2218,278,692,1,3225,0,3259,1
11448,0,0,1899,10,0,0,2750,0,4029,1
11476,1,0,328,1407259,7,1,77097,0,3146,1
11478,0,0,2747,22,126,1,9434,0,3147,1
11500,0,0,67,95726,282,1,8382,1,3270,1
11501,1,0,1293,130,49,0,1783,0,1644,1
11507,1,0,2008,8,0,0,2746,0,3246,1
11510,1,1,38,2,0,0,50,0,2045,1
11511,0,0,1319,306,0,0,2032,0,4101,1
11551,1,0,2328,11,38,0,3139,0,2490,1
11559,0,0,9607,5262,0,0,47440,0,2796,1
11591,0,0,2534,19,0,0,3461,0,3112,1
11598,1,0,27873,88649,2373,0,53628,0,2831,1
11609,1,0,7,21,0,0,17652,0,1144,1
11641,1,0,453,320,0,0,2170,0,4185,1
11712,1,0,576,26,0,1,95,0,2062,1
11727,0,0,885,106,6,0,792,0,3014,1
11734,0,0,2326,178,670,1,2995,0,4092,1
11756,0,0,3518,11,0,0,3882,0,2363,1
11780,0,0,151,1772,1463,0,5365,0,2617,1
11794,1,0,730,220,0,0,143,0,3022,1
11804,1,0,137,2,0,0,39,0,1405,1
11834,0,0,2305,14,23,1,5350,0,3464,1
11848,1,0,10,10,119,1,68,0,2791,1
11854,0,0,2537,103,283,0,3310,0,3212,1
11865,1,0,2315,16,0,0,3179,0,3654,1
11873,1,0,0,2440,3427,0,172813,0,4202,1
11881,1,0,29,47,142,1,1601,0,3448,1
11888,1,0,1338,16,2,1,1705,0,4122,1
11935,1,0,3086,369,676,0,4412,0,1695,1
11943,1,0,2964,12,87,0,2440,0,4015,1
11949,1,0,2175,152,602,1,3431,0,3090,1
11958,1,0,2146,6,0,0,3046,0,1741,1
11959,0,0,142,888,808,0,52543,0,4130,1
11967,1,0,4,173,21,0,2383,0,2250,1
11996,0,0,19256,116,127,0,3276,0,2444,1
12008,1,1,10,7,0,0,13,0,3049,1
12035,1,0,1296,6,119,1,1801,0,2678,1
12058,1,0,854,16,463,0,1163,0,2670,1
12061,1,1,9,19,0,0,9,0,4008,1
12062,1,0,182,7,0,0,36,0,2111,1
12094,1,0,2454,14,20,1,3302,0,3570,1
12096,1,0,1215,16,88,0,1620,0,1976,1
12102,1,0,1017,4,0,0,1353,0,1389,1
12110,1,0,5,0,0,0,93,0,1155,1
12112,0,0,1396,5,0,0,2113,0,3343,1
12147,0,0,0,14894,6,0,14763,0,2673,1
12268,1,0,2049,291,418,0,1104,0,1143,1
12300,1,0,0,10136,1,0,6598,0,1659,1
12336,0,0,550,63,0,0,2701,0,3165,1
12339,1,0,1328,1,0,0,2000,0,3756,1
12371,1,0,400,15,0,0,98,0,2853,1
12426,0,0,3307,172,594,1,1001,0,1159,0
12511,1,0,49,31,142,1,2034,0,1667,0
12512,1,0,28461,512,355,1,43205,0,2393,0
12538,0,0,6832,2313068,647,0,2833,1,4121,0
12549,0,0,41497,707,956,0,57812,0,2051,0
12550,0,0,22,205,516,0,4916,0,3948,0
12556,0,0,13688,3652,4984,1,33721,0,4893,0
12571,0,0,14909,52874,23130,1,16488,0,3122,0
12624,1,0,29,1104391,33,1,243,1,2069,0
12629,1,0,326,0,0,0,661,0,1427,0
12635,0,0,337,189,151,0,323,0,1902,0
12637,0,0,2001,63,89,0,1909,0,2924,0
12656,0,0,29383,462919,1355,1,66868,1,4015,0
12661,1,0,25834,403,994,0,24749,0,2434,0
12670,0,0,37761,1413,3358,1,28105,0,3385,0
12675,0,0,12738,1689,2229,1,168609,0,3268,0
12688,0,0,6005,5196,468,1,29364,1,3056,0
12693,0,0,13713,165,619,1,12169,0,2296,0
12750,0,0,6002,76,1681,1,566,0,3119,0
12752,1,0,2183,636,949,1,13314,0,3066,0
12759,0,0,63469,1828,1689,1,47002,0,1950,0
12760,0,0,330,815909,397,0,439,1,3395,0
12777,1,0,90,0,0,0,200,0,1445,0
12780,0,0,5808,2999,3789,1,8876,0,2883,0
12782,1,0,9171,2436,1052,1,5528,1,3101,0
12783,0,0,52032,69871,5422,0,241732,1,4803,0
12794,0,0,33970,449322,5041,1,42659,1,4193,0
12798,0,0,5313,92,33,1,5111,0,4143,0
12817,0,0,1466,456,443,1,4042,0,4178,0
12818,0,0,57637,574,1210,1,45155,0,4102,0
12838,0,0,1778,842,336,1,12843,0,2594,0
12855,0,0,10632,173152,271,0,19241,1,4087,0
12881,0,0,15894,23697,909,0,27053,1,3589,0
12918,0,0,3314,163081,372,0,7677,1,4160,0
12922,0,0,2203,231,242,1,2507,0,2397,0
12944,0,0,1265,1770014,330,1,2689,1,3195,0
12946,1,1,10,3,0,0,2650,0,3130,0
12949,0,0,152,423,0,1,4330,0,4033,0
12965,1,0,623,14,188,0,929,0,2999,0
12972,1,0,36,184,223,1,394,0,2394,0
12982,1,0,35176,139669,419,1,44572,0,3721,0
12995,1,0,23840,283,320,1,8738,0,3784,0
13014,0,0,802,345298,273,1,9960,1,3949,0
13016,1,0,105,104,161,0,90,0,654,0
13038,1,0,2106,727,4140,1,1993,0,3196,0
13056,1,0,3,384676,26,1,6597,1,4094,0
13100,1,0,326446,2604,178,0,213584,0,2040,0
13109,0,0,1088,306,378,0,331,0,1622,0
13122,1,0,74,191505,404,1,91052,0,3746,0
13130,0,0,2119,28,40,1,7300,0,1886,0
13175,0,0,47836,4416,4043,1,35418,0,4065,0
13182,0,0,27563,2783,1078,0,28824,0,4692,0
13219,1,0,9213,2988,1357,1,1102,1,4486,0
13233,1,0,7710,20,318,0,2424,0,1398,0
13260,1,0,354763,970,2702,0,220800,0,1854,0
13289,0,0,32158,1095,1661,1,42757,0,3782,0
13310,0,0,885123,143511,9797,1,60165,0,3261,0
13329,0,0,4864,1530,772,1,21567,0,3938,0
13341,0,0,22179,233377,100,1,3914,1,3486,0
13342,0,0,1792,3807466,187,0,32014,1,3807,0
13353,1,0,2264,922554,2863,1,193579,1,3786,0
13356,0,0,3573,209936,316,1,30327,1,4464,0
13367,1,0,37299,1478,1928,0,32870,0,2924,0
13374,0,0,3125,244,0,0,7448,0,2852,0
13460,1,0,18433,14590,1008,1,6773,1,3029,0
13500,0,0,9952,25082,3565,1,37323,1,4619,0
13533,1,0,256,3,33,0,87,0,1894,0
13598,1,0,50515,444,300,1,31106,0,2858,0
13599,0,0,586,917820,450,1,2366,1,3835,0
13606,0,0,2563,331265,4368,1,201909,1,4199,0
13633,1,0,123,45,0,0,2337,0,3744,0
13650,0,0,17882,752,568,1,80234,0,4089,0
13675,0,0,10372,96802,6,1,17528,1,4162,0
13742,0,0,66037,436,1099,1,18968,0,3860,0
13771,1,0,2278,236,191,0,2509,0,1697,0
13787,0,0,953,25,91,1,1697,0,3623,0
13797,0,0,1332,12189418,564,1,5992,1,4110,0
13810,0,0,2575,1433938,1452,1,11817,1,4168,0
13811,0,0,574,563475,346,0,1135,1,3597,0
13812,1,0,12,83,109,0,668,0,2030,0
13838,1,0,16128,197,120,1,11138,0,2022,0
13840,0,0,20929,5828,6279,1,8340,0,2545,0
13844,0,0,11621,422649,10235,1,96056,1,4463,0
13852,0,0,15084,118,708,0,5786,0,3417,0
13876,1,0,13926,508,435,1,6685,0,1602,0
13894,0,0,22,559820,55,1,32558,1,4021,0
13915,0,0,9823,67377,404,0,17,1,4244,0
13936,0,0,2018,1450082,88,1,3844,1,2703,0
13949,0,0,109,1229405,1,1,33364,1,4077,0
13990,1,0,2964,148,340,1,4572,0,1363,0
14000,1,0,181,1030719,208,1,689,1,2455,0
14002,1,0,5911,546,629,0,5019,0,4148,0
14014,0,0,11061,24073,1897,0,44619,1,4778,0
14030,0,0,534,1610957,154,0,8848,1,3847,0
14047,0,0,460,5199,300,1,2948,0,3313,0
14050,0,0,8272,322,550,1,14615,0,3897,0
14059,1,0,107,0,0,0,152,0,1108,0
14072,1,0,1980,3299200,36,1,2702,1,1727,0
14092,1,0,77076,1824,3532,0,17602,0,2438,0
14123,1,0,75,0,0,0,108,0,1107,0
14214,0,0,4638,1279,2056,1,20467,0,4071,0
14219,0,0,165,807908,2154,0,9090,1,4208,0
14220,1,0,2009,1108,1837,1,861,0,2881,0
14253,1,0,4744,144373,452,0,87327,0,3159,0
14257,0,0,556,726028,467,1,2157,1,3674,0
14258,1,0,40848,295,641,1,7767,0,1571,0
14274,0,0,1938,144,111,1,3505,0,3723,0
14300,0,0,3267,990546,1106,0,311,1,3628,0
14302,0,0,241771,1580,394,1,161754,0,3295,0
14314,0,0,1691,168,601,1,402,0,3366,0
14329,1,0,17266,659425,520,1,7853,0,2891,0
14346,0,0,6287,115,317,1,2471,0,4154,0
14380,0,0,5380,5828,922,1,5950,1,4137,0
14394,0,0,3855,19099,235,1,15345,1,3802,0
14397,0,0,12,97,0,1,447,0,3752,0
14446,0,0,2351,668208,833,1,10952,1,3266,0
14467,0,0,11625,293,2836,1,4974,0,4047,0
14473,1,0,13270,66,125,0,8574,0,2114,0
14476,0,0,2260,337,624,1,1694,0,1782,0
14487,1,0,918,34,154,0,1601,0,3981,0
14515,0,0,1218,14,0,0,2422,0,4078,0
14599,0,0,854,1573,373,1,560,0,3259,0
14635,1,0,10281,615,1975,1,6264,0,4056,0
14636,0,0,6992,981,1491,1,62730,0,4143,0
14647,1,0,394,488,856,0,2,1,3663,0
14665,0,0,591,2659687,92,1,12826,1,4010,0
14670,0,0,48,4926552,93,1,6161,1,4091,0
14671,0,0,567,10,65,0,190,0,3844,0
14672,0,0,8504,946,1512,1,33080,0,3972,0
14696,1,0,20613,1060,133,1,3931,0,1460,0
14712,0,0,1749,58,0,0,2512,0,4085,0
14779,1,0,24856,653,1280,0,34456,0,1213,0
14785,0,0,12935,11320,12,1,89101,1,3382,0
14802,0,0,875,321,106,1,17222,0,4286,0
14813,1,0,647,412,322,1,3631,0,3561,0
14825,0,0,1149,847503,237,0,2472,1,3129,0
14842,0,0,622,846282,143,1,305,1,2296,0
14872,1,0,24080,446301,721,0,3508,1,3075,0
14893,1,0,587,1506473,44,1,1723,1,2882,0
14909,0,0,155808,2621,1389,1,249054,0,4340,0
14914,1,0,8340,655,646,0,4281,0,2657,0
14963,1,0,5681,108,247,0,1427,0,2160,0
14994,0,0,3598,109,364,1,2430,0,2648,0
14996,0,0,532,9256058,37,1,7997,1,3553,0
15018,1,0,153,0,0,0,260,0,1118,0
15044,0,0,11435,182,103,1,19180,0,3867,0
15067,0,0,793,1290830,1104,0,3930,1,4276,0
15072,0,0,23017,129633,2627,1,58506,1,3474,0
15076,0,0,101790,760,1657,1,14640,0,3863,0
15105,0,0,10177,542,192,0,6147,0,3507,0
15115,0,0,15750,445,356,1,24788,0,3324,0
15125,1,0,12069,354326,1291,0,25597,1,4193,0
15141,1,0,4879,143,602,1,1321,0,3376,0
15167,0,0,52,502,3050,1,6217,0,3927,0
15184,1,0,12667,939,1215,0,2008,0,2496,0
15214,0,0,2349,67,237,0,2238,0,3976,0
15219,0,0,12786,16957,1337,0,303,1,3912,0
15241,0,0,23172,1088353,1313,1,29244,1,4201,0
15245,1,0,80592,288,586,0,8809,0,2319,0
15300,0,0,10687,540,3015,1,21611,0,2945,0
15324,0,0,1146,1201,310,0,3085,0,2301,0
15327,0,0,448,5258889,266,0,2520,1,3504,0
15333,0,0,1285,235,21,1,7198,0,3847,0
15343,0,0,12399,321,45,1,10604,0,3537,0
15351,0,0,7897,1186,476,1,12779,0,3970,0
15437,0,0,7230,115,560,0,2777,0,3287,0
15439,1,0,29,979474,193,1,980,1,2838,0
15450,0,0,26609,1558,648,1,12395,0,1657,0
15452,1,0,28961,10159,5622,1,23395,1,4324,0
15496,0,0,100769,701,1176,1,6942,0,2638,0
15545,0,0,41857,372009,1419,1,76756,1,5010,0
15548,0,0,13245,14089,206,1,3520,0,4172,0
15589,0,0,2933,264,414,1,20212,0,3471,0
15597,0,0,299,100596,3934,1,40043,0,3732,0
15621,1,0,56330,433,1480,1,47221,0,3601,0
15635,0,0,0,1074495,0,1,72429,0,4179,0
15659,1,0,3519,10,187,0,98,0,1500,0
15660,1,0,92,0,0,0,237,0,1445,0
15669,1,0,8918,1987,1609,1,3216,0,3900,0
15685,0,0,2693,251979,336,0,6103,1,4191,0
15708,0,0,23,20,0,0,755,0,3648,0
15715,0,0,4129,9517780,10935,1,6877,1,4310,0
15722,0,0,2664,727662,1029,1,46474,1,4047,0
15757,0,0,12550,21821,2321,1,9807,1,2924,0
15777,0,0,11333,56346,2162,1,19927,1,3536,0
15786,0,0,18012,1234,880,0,8220,0,3940,0
15791,0,0,2065,759809,799932,0,41242,1,4165,0
15793,1,0,17482,1701,725,1,10943,0,3270,0
15797,0,0,4892,68,228,0,28611,0,3375,0
15798,0,0,7004,313,199,0,17786,0,2975,0
15828,0,0,1425,5775,524,1,4569,0,3994,0
15886,1,0,0,652,669,0,2440,0,3890,0
15890,0,0,2687,271,576,1,1563,0,2999,0
15955,0,0,2790,659079,838,0,3165,0,4155,0
15964,1,0,1717,1717323,104,1,485,1,2500,0
15975,1,0,1116,14,88,0,9338,0,3735,0
15981,1,0,37251,119843,121965,0,20467,0,3226,0
15988,1,0,40251,272,95,1,11861,0,2471,0
16015,0,0,19964,79740,1561,0,16193,1,4220,0
16057,1,0,197,43,0,0,287,0,1946,0
16074,1,0,529,780466,359,0,882,1,2141,0
16081,0,0,74360,46122,1225,0,44680,0,2285,0
16126,1,0,111,1,0,0,181,0,1118,0
16145,0,0,58244,1353,604,1,22036,0,2564,0
16207,1,0,54515,11417,12666,1,107228,0,2156,0
16209,1,0,14694,86,287,0,7290,0,3073,0
16248,0,0,1714,19348,2455,0,9636,1,4076,0
16272,0,0,5036,592,276,1,2894,0,2563,0
16280,1,0,4030,361285,167,1,7233,1,2822,0
16286,1,0,17357,92973,61775,1,3237,0,2345,0
16298,1,0,540,13,41,0,824,0,4108,0
16313,1,0,51,308,1958,1,1177,0,1842,0
16316,0,0,51059,1476255,1234,1,34464,1,4034,0
16335,0,0,48410,1286,938,1,44960,0,3102,0
16336,0,0,24452,6834,2335,1,41514,1,4156,0
16360,1,0,129555,517,576,1,47463,0,2077,0
16377,1,0,3418,32,61,0,1565,0,1408,0
16415,0,0,29894,495,318,1,18585,0,1507,0
16422,1,0,457,109,0,1,1528,0,3111,0
16431,0,0,22170,662,408,1,33885,0,2587,0
16432,0,0,8549,1173,2561,1,14860,0,4090,0
16434,0,0,6843,867375,2039,0,4192,1,4214,0
16450,1,0,104,179,976,0,1135,0,3128,0
16491,0,0,29914,2529876,445,1,22304,1,4265,0
16499,1,0,6,12,51,0,394,0,783,0
16564,1,0,58,4,0,0,137,0,1444,0
16575,0,0,95495,721,2084,1,27294,0,3632,0
16589,0,0,1738,1065,1435,1,12585,0,4208,0
16611,1,0,4659,748,489,1,12215,0,2461,0
16621,0,0,875,4311,2331,1,10502,1,4092,0
16624,0,0,3301,32743,130,1,4034,1,4012,0
16629,1,0,110951,9971,3536,0,39155,0,677,0
16635,1,0,400,77,577,1,598,0,3080,0
16636,0,0,777,893287,27508,1,51868,0,3142,0
16640,0,0,11501,1122,1626,1,5644,0,4128,0
16706,0,0,4899,1212509,20,1,13158,1,4072,0
16715,0,0,1307,361233,301,1,7275,1,4051,0
16723,0,0,23506,99571,65792,1,24413,0,3126,0
16730,1,0,4153,97,98,1,1994,0,1237,0
16788,0,0,19,486,0,0,20302,0,3448,0
16794,0,0,17115,379340,16861,1,19448,1,2650,0
16803,1,0,7531,92,337,1,7070,0,3864,0
16830,0,0,18611,3502,851,1,7698,0,4104,0
16841,1,0,12219,287,305,1,19698,0,2993,0
16846,1,0,55393,1403,1910,0,19958,0,1329,0
16915,0,0,22831,133959,27324,1,13051,1,3556,0
16926,0,0,798,2699642,207,1,2873,1,3844,0
16932,0,0,10303,303,5000,0,7776,0,1874,0
16935,0,0,156,986167,392,1,10634,1,3984,0
16975,1,0,9200,670,399,1,4954,0,2135,0
17017,0,0,2853,108,832,1,1123,0,4077,0
17019,0,0,7185,1012,369,1,29360,0,2599,0
17035,1,0,7349,353,786,0,29991,0,4119,0
17076,1,0,15899,33447,535,1,7506,1,2440,0
17078,1,0,27048,137983,682,0,527,1,3087,0
17084,0,0,20182,5223561,2056,1,121455,1,4323,0
17088,0,0,32488,476,430,1,16423,0,3189,0
17124,1,0,1498,97,121,0,1656,0,2055,0
17200,0,0,591,15382,284,0,3412,1,3864,0
17233,0,0,14886,450,1071,1,7276,0,4411,0
17300,1,0,222,405,1630,0,989,0,1936,0
17323,1,0,241,43,0,1,1137,0,2836,0
17369,0,0,3981,114208,163,1,11780,1,3868,0
17390,0,0,271,4190682,934,1,28054,1,4010,0
17396,0,0,16724,89,481,1,5963,0,4024,0
17405,1,0,453,13,108,1,747,0,3599,0
17406,0,0,22417,322,1223,1,8565,0,2800,0
17439,0,0,886,54,0,0,2165,0,3677,0
17489,0,0,162746,1964,2463,0,88680,0,3241,0
17530,0,0,16400,2960004,260,1,26709,1,3590,0
17555,0,0,8062,1605115,695,1,26833,1,4155,0
17646,0,0,1832,5658,260,1,7382,1,3938,0
17683,1,0,10396,4037,2099,0,9231,0,3442,0
17714,0,0,1714,23608,763,1,97877,0,3836,0
17723,0,0,3339,948706,1042,1,4944,1,4147,0
17755,1,0,63,18,38,0,749,0,786,0
17759,0,0,1246,96647,563,0,9902,1,4297,0
17774,1,0,200,140,0,0,251,0,2998,0
17795,0,0,32,9743320,988,0,7600,1,3345,0
17808,0,0,5440,2007,857,1,7865,1,3391,0
17830,0,0,3648,1563923,247,1,19324,1,4134,0
17851,0,0,62916,2482,2158,0,98269,0,4084,0
17857,1,0,2635,46767,144,1,1456,1,841,0
17875,1,0,62,0,0,0,139,0,1444,0
17897,0,0,38831,16043,11548,0,89213,0,3223,0
17900,0,0,7810,1345,1356,1,17636,0,4157,0
17916,0,0,14559,24700,5074,0,22423,1,4061,0
17940,1,0,80,0,0,0,136,0,1444,0
17948,0,0,28724,448965,38629,1,6597,0,2444,0
18007,0,0,27330,44182,6903,1,31007,1,4242,0
18038,1,0,14774,90,597,0,5391,0,1295,0
18079,0,0,2553,2306106,855,1,25048,1,3912,0
18093,0,0,8236,330,507,1,11460,0,3098,0
18115,0,0,14569,284,763,1,15793,0,824,0
18135,1,0,10272,306,721,0,10940,0,2281,0
18148,1,0,59360,3860,775,1,135068,0,2267,0
18153,1,0,3830,25,306,1,3019,0,969,0
18156,0,0,673,141,129,1,10998,0,2620,0
18176,0,0,106,27946,28412,0,17798,0,4101,0
18192,1,0,14894,353,2255,0,5916,0,3015,0
18217,1,0,19128,551,281,1,8376,0,3147,0
18255,0,0,2595,4806,1869,1,3464,1,4229,0
18274,0,0,17077,439,354,1,18962,0,3291,0
18318,0,0,2036,1084,840,1,34135,0,3618,0
18321,1,0,0,1440920,86,0,1654,1,3111,0
18327,0,0,47,97432,312,1,7295,0,4242,0
18369,0,0,234,2659711,77,0,814,1,2974,0
18387,0,0,88166,656,179,1,17040,0,1835,0
18410,1,0,17546,171,741,0,9783,0,886,0
18414,1,0,5393,328,0,0,20494,0,3103,0
18417,1,0,16039,1209,1702,1,5636,0,2843,0
18422,0,0,8855,124973,1591,1,16291,1,3714,0
18438,1,0,14176,137,1394,0,3832,0,3818,0
18444,1,0,4139,352,357,0,5750,0,1826,0
18459,1,0,23296,368,343,1,38643,0,2658,0
18461,0,0,61,3482567,109,0,16999,1,3407,0
18503,1,0,45410,365,446,0,11956,0,4107,0
18508,0,0,6504,364,2282,1,5053,0,3201,0
18513,1,0,9253,625,43,1,10424,0,2120,0
18519,1,0,69862,703,2886,0,29235,0,3713,0
18592,0,0,618,675,102,0,16,0,1753,0
18609,0,0,25,79,365,0,20761,0,3550,0
18612,0,0,4248,201,266,1,1775,0,3764,0
18627,1,0,41,35,43,1,1012,0,1869,0
18629,1,0,141,0,0,0,311,0,1444,0
18649,1,0,1,14,31,0,99,0,3455,0
18663,0,0,884,969921,48,1,3345,1,3958,0
18671,1,0,8333,6912,1840,1,58216,1,3070,0
18679,0,0,14,1387504,51,0,3962,1,4178,0
18699,0,0,13530,210232,73053,0,45098,0,3601,0
18739,0,0,12702,2476,2256,1,3301,0,1923,0
18773,1,0,1494,402,874,1,6300,0,3500,0
18781,0,0,3847,16031,3773,1,60329,1,4198,0
18838,0,0,31870,244,1639,1,6311,0,3324,0
18841,0,0,1503,26457174,533,1,21578,1,4242,0
18848,0,0,32111,996,1421,1,20661,0,2057,0
18852,0,0,6088,282,203,1,2570,0,3791,0
18865,0,0,36606,283,655,0,2007,0,2889,0
18867,0,0,2049,65,96,0,7594,0,3582,0
18876,1,0,0,304,0,0,1010,0,916,0
18908,0,0,186944,21518,2158,0,132367,0,3212,0
18911,0,0,23871,769,474,1,10012,0,2592,0
18914,1,0,294,405,1347,0,11446,0,3988,0
18919,0,0,60021,451,1200,1,25496,0,2864,0
18923,1,0,4070,326585,254,0,2124,1,3810,0
18931,0,0,9823,2776,1019,1,7259,0,3649,0
18944,1,0,38546,1030,2609,1,9219,0,4079,0
18947,0,0,8351,1092,1193,1,28286,0,3494,0
19002,1,0,116,33,612,1,430,0,2560,0
19018,0,0,276275,9286,602,1,159144,0,2620,0
19031,1,0,1155,26,0,1,1739,0,2411,0
19081,0,0,48960,976,706,1,32252,0,4059,0
19133,1,0,1510,187,131,1,1381,0,1176,0
19140,0,0,13585,79,162,0,10606,0,4125,0
19158,1,0,11439,275,433,0,6147,0,2784,0
19182,0,0,1785,1845,343,0,2939,0,2167,0
19193,1,0,114054,11324,11536,1,13832,0,1299,0
19230,0,0,20278,1438,984,1,34156,0,4558,0
19236,0,0,19421,1833,848,1,16434,0,4185,0
19274,1,0,0,8,0,0,1608,0,1307,0
19291,0,0,8199,4346335,382,1,15124,1,4119,0
19293,1,0,454,739786,692,1,19632,0,3228,0
19299,0,0,83,2321595,127,1,730,1,2433,0
19312,1,0,2176,141,404,1,2806,0,2566,0
19318,1,0,3427,29897,11518,1,4922,0,3311,0
19392,1,0,4238,1183,905,1,4006,0,3514,0
19397,1,0,92051,484,342,1,57361,0,2060,0
19400,0,0,16275,2208,1163,1,8441,0,3189,0
19418,0,0,1439,257392,704,1,4945,0,3323,0
19444,0,0,583,3261838,212,1,14239,1,3724,0
19448,0,0,2036,962,683,1,7399,1,3739,0
19468,0,0,2961,514,582,1,12289,0,3423,0
19485,1,0,159,3,0,0,321,0,1445,0
19505,1,0,25931,177,308,1,9543,0,3769,0
19513,0,0,920,110521,309,1,2382,1,3808,0
19541,1,0,3952,190,111,1,23155,0,2382,0
19545,1,0,409,19,0,0,255,0,2377,0
19549,0,0,2169,258,139,1,3998,0,3855,0
19552,1,0,46756,1674,2406,0,36750,0,2998,0
19556,1,0,4408,152,134,0,2624,0,1225,0
19557,0,0,8263,3474,1432,1,14086,1,4528,0
19638,1,0,29368,595,856,1,17491,0,3376,0
19653,0,0,460,128516,483,0,12824,1,3684,0
19669,0,0,61980,8278,815,1,53110,0,2072,0
19684,1,0,383,194,226,0,768,0,3933,0
19708,0,0,3487,56807,6039,1,9233,1,3879,0
19712,1,0,0,968480,617,0,8429,1,2408,0
19735,1,0,1519,130,41,1,2795,0,2840,0
19745,0,0,6659,98,104,0,3580,0,4175,0
19817,1,0,157822,1501,2126,0,110681,0,2801,0
19828,0,0,1112,232317,1710,0,4596,1,4075,0
19830,0,0,165,294,314,0,1571,0,4169,0
19837,0,0,1978,15075,4479,1,38794,0,4633,0
19843,0,0,8276,40449,435,1,4162,0,900,0
19907,1,0,2926,2107881,1448,1,28771,1,3843,0
19910,1,0,11,41,0,0,231,0,3956,0
19924,1,0,52,0,0,0,132,0,1445,0
19957,0,0,464,16,0,1,1092,0,4012,0
19958,0,0,377,5788313,82,0,1858,1,3282,0
19959,0,0,6833,274,485,1,4845,0,4175,0
19968,1,0,30122,932,4988,1,82258,0,4142,0
19981,0,0,112,3114692,86,1,13192,1,4702,0
19982,0,0,3632,60244,328,0,5782,1,2637,0
19989,0,0,19374,816,423,1,21251,0,2320,0
19991,0,0,2107,14,154,0,2361,0,4064,0
20018,1,0,77882,1915,1569,1,62639,0,1099,0
20029,0,0,39554,666,1366,0,78364,0,3382,0
20033,0,0,1200,133,327,0,1890,0,3572,0
20073,0,0,1562,389,135,1,2056,0,3280,0
20080,1,0,7835,252,531,1,3952,0,3153,0
20086,1,0,146,170,0,1,2774,0,2965,0
20109,1,0,45,44,71,1,3013,0,2498,0
20110,0,0,516,43,506,1,428,0,3537,0
20115,0,0,3007,922,801,1,2202,0,1032,0
20117,1,0,135335,1638,3097,0,62559,0,1194,0
20142,0,0,840,6,100,0,505,0,2551,0
