,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,account_age_days,account_type
10565,1,1,0,7,46,0,3016,0,3096,1
10585,0,0,58,13,11,0,69,0,2673,1
10593,1,0,423,55,0,1,738,0,2999,1
10631,0,0,2221,26,190,0,3120,0,3721,1
10641,1,0,2375,384,1389,1,3880,0,3116,1
10658,0,0,2730,283,247,1,16008,0,4096,1
10666,1,0,1332,11,26,0,1332,0,1462,1
10699,0,0,8,1456,8368,1,1820,0,2958,1
10713,0,0,3,92,1,0,2728,0,977,1
10726,0,0,2638,20,311,0,3409,0,3455,1
10771,1,1,0,1,0,0,7089,0,3355,1
10790,1,1,0,2,0,0,543,0,1777,1
10804,0,0,4871,224,0,1,14311,0,3385,1
10805,1,0,686,33,2037,0,922,0,3537,1
10818,1,0,2366,56,0,0,3212,0,2410,1
10830,1,0,43532,1259,890,1,40306,0,2777,1
10846,0,0,5752,879,1258,1,6560,0,3255,1
10866,0,0,1390,8,816,1,1949,0,3811,1
10874,0,0,1403,4,16,0,2003,0,3055,1
10878,0,0,18,825,1087,0,1012,0,4816,1
10889,1,0,289,10,228,0,71,0,2343,1
10900,1,0,24,7,61,0,676,0,2057,1
10901,1,0,1100,12,6,0,1352,0,4150,1
10917,0,0,12667,2204,273,1,52825,0,3075,1
10937,1,0,1310,38,194,0,1495,0,3566,1
10940,1,0,5483,5589,4787,0,1774,0,1976,1
10960,1,0,1965,91,94,0,3717,0,3713,1
10993,1,0,633,77,357,0,13296,0,1584,1
11002,0,0,9034,482,1414,1,12896,0,3308,1
11003,0,0,1833,4,0,0,2564,0,3350,1
11007,0,0,203803,27013,8013,1,307530,0,2131,1
11013,0,0,1182,36,40,1,1761,0,3991,1
11016,1,0,916,8,79,0,1249,0,2151,1
11047,1,0,921,0,2,0,1285,0,1278,1
11050,0,0,1441,13,38,1,2237,0,3986,1
11079,1,0,14,0,0,0,163,0,1155,1
11083,1,0,1341,39,660,0,2140,0,843,1
11091,1,0,1035,82,121,1,1393,0,3107,1
11095,1,0,1063,85,521,0,1738,0,1992,1
11120,0,0,4506,506,310,1,10970,0,3395,1
11201,0,0,2076,257,0,1,8457,0,3351,1
11226,0,0,3080,576,421,0,29153,0,2365,1
11240,0,0,9336,40,863,0,9466,0,1879,1
11243,0,0,790,269,2,0,4139,0,513,1
11271,1,0,2193,0,36,0,2194,0,2875,1
11290,0,0,2449,197,0,1,3390,0,3304,1
11349,0,0,0,299421,0,0,40627,0,3732,1
11377,1,0,162,4,0,0,8,0,3479,1
11380,1,0,170,1,0,0,26,0,3378,1
11394,1,0,2291,59,1520,0,354,0,4172,1
11395,1,0,674,39,0,0,363,0,4013,1
11416,0,0,151814,19403,17298,0,31563,0,1161,1
11429,1,0,2168,3,140,0,2195,0,2875,1
11431,1,0,859,1,0,0,1341,0,2345,1
11432,0,0,348,247,17,0,9603,0,3824,1
11438,1,0,0,8,627,0,372,0,1819,1
11468,0,0,10782,4402,1241,1,39494,0,3585,1
11495,1,0,150,6,0,0,24,0,2626,1
11496,1,0,2019,45,139,0,2761,0,1505,1
11497,1,0,336,1868021,75,1,36522,0,3638,1
11498,1,0,3695,313,558,1,6956,0,2950,1
11561,1,0,572,6,222,0,219,0,676,1
11568,1,0,131,2,0,0,15,0,3301,1
11570,1,0,166,12,37,0,270,0,3550,1
11602,1,0,22,57,153,1,48,0,1301,1
11604,0,0,1957,115,0,1,2891,0,2732,1
11614,1,0,127,3,0,0,20,0,2423,1
11649,1,0,22,0,0,0,156,0,1155,1
11666,1,0,2562,86,0,1,2484,0,2442,1
11677,0,0,1811,211,0,0,2555,0,3877,1
11717,1,1,100,0,0,0,84,0,3113,1
11738,1,0,3752,81,181,1,4685,0,2955,1
11755,1,0,1414,1,0,0,2107,0,1238,1
11785,1,0,1097,115,196,1,2576,0,1960,1
11799,1,0,945,7,24,0,1340,0,1357,1
11805,1,0,337,35,32,0,461,0,3229,1
11811,1,0,1291,9,96,0,647,0,4202,1
11894,0,0,4879,70,195,0,1668,0,2328,1
11896,0,0,1510,17,0,0,2216,0,4142,1
11901,0,0,14139,1923,865,0,40378,0,4153,1
11905,1,1,2346,3,3,0,2995,0,2792,1
11927,1,0,81369,23606,25325,0,7651,0,1117,1
11930,1,0,19,1,0,0,152,0,1155,1
11942,0,0,2424,17,0,1,3463,0,3624,1
11965,0,0,285,122258,1364,1,41607,0,4277,1
11967,1,0,4,173,21,0,2383,0,2250,1
11968,1,0,2341,16,7,1,3366,0,4062,1
11996,0,0,19256,116,127,0,3276,0,2444,1
12011,0,0,63834,196490,523,1,27942,1,2846,1
12030,0,0,2899,162,0,0,7024,0,3357,1
12058,1,0,854,16,463,0,1163,0,2670,1
12063,1,0,387,25,0,0,358,0,3778,1
12073,0,0,0,664,753,0,112242,0,2063,1
12085,1,0,1561,14,0,0,2160,0,3154,1
12093,1,0,61,13,0,0,13,0,2602,1
12104,1,0,10561,3093,4134,0,37220,0,2102,1
12107,0,0,7756,781,709,1,34631,0,3371,1
12110,1,0,5,0,0,0,93,0,1155,1
12130,0,0,2608,193,341,0,6229,0,3069,1
12151,1,0,224,22,265,0,64,0,1996,1
12158,1,0,2284,18,27,1,3062,0,3925,1
12162,0,0,2523,25,74,1,2739,0,1871,1
12192,1,0,1086,307,675,1,1264,0,4078,1
12202,0,0,0,1131,725,0,16335,0,2772,1
12207,1,0,10,0,0,0,101,0,1154,1
12220,1,0,230,1,0,0,55,0,2064,1
12227,1,0,3504,18,39,0,3573,0,1751,1
12231,0,0,2097,111,100,0,3883,0,3514,1
12239,0,0,2294,20,43,1,3332,0,2349,1
12259,0,0,3215,56,130,1,4033,0,3119,1
12273,1,0,1086,0,14,0,1608,0,3201,1
12287,0,0,0,40,0,0,10271,0,830,1
12320,0,0,2338,21,0,1,3246,0,3875,1
12335,1,0,741,39,190,0,1242,0,1924,1
12394,0,0,330,1302,1806,0,108093,0,4565,1
12398,1,0,4460,495,890,0,7152,0,2059,1
12421,0,0,104230,4625,1905,1,66710,0,2129,1
12473,0,0,250,68745,0,0,4857,0,2984,0
12483,1,0,58490,446,807,1,52732,0,4032,0
12490,0,0,8536,152,659,0,4124,0,2883,0
12522,1,0,27066,620,870,1,29993,0,1977,0
12534,0,0,1862,221,121,0,3551,0,4085,0
12561,0,0,14443,48,303,1,4760,0,3299,0
12578,1,0,63716,1477,3773,1,10040,0,2213,0
12586,1,0,3123,338,986,1,2842,0,2318,0
12594,1,0,6,344912,894,1,1187,0,4157,0
12615,1,0,16,1038871,242,0,7199,0,3505,0
12645,0,0,1217,731943,1543,1,39314,1,3563,0
12670,0,0,37761,1413,3358,1,28105,0,3385,0
12677,0,0,4359,105,310,0,9105,0,4208,0
12680,0,0,1180,138654,2344,1,79652,1,4244,0
12683,1,0,112819,593,941,1,19635,0,3660,0
12705,1,0,118,0,0,0,195,0,1359,0
12712,0,0,3509,93,1024,0,1040,0,2380,0
12728,1,0,6284,365,208,0,3962,0,1494,0
12730,1,0,203,0,0,0,422,0,1444,0
12783,0,0,52032,69871,5422,0,241732,1,4803,0
12792,0,0,75038,1766,789,1,87257,0,1971,0
12818,0,0,57637,574,1210,1,45155,0,4102,0
12840,1,0,45,5,0,0,105,0,1444,0
12857,1,0,32262,1001788,297,1,41748,1,4054,0
12883,1,0,129,37,264,0,535,0,2957,0
12904,1,0,6490,6683,714,1,19489,1,3533,0
12907,0,0,2593,74302,1493,1,8789,1,3756,0
12919,0,0,2741,71,93,1,3089,0,3133,0
12931,0,0,1896,1593,0,0,5992,0,2976,0
12939,0,0,3546,22572,1601,1,14491,0,4126,0
12978,0,0,386,941713,212,1,495,1,4506,0
13033,1,0,62856,12743,937,0,65260,1,4127,0
13050,0,0,894,9191,6132,1,8255,1,3562,0
13051,0,0,1630,25,56,0,2656,0,3027,0
13123,1,0,49850,163,415,1,18256,0,2296,0
13132,0,0,34853,155,510,1,3702,0,3193,0
13147,0,0,85903,1751,1863,0,138468,0,3258,0
13148,0,0,17047,1198,984,1,6452,0,3380,0
13151,0,0,37587,233634,3208,1,37386,1,4923,0
13183,0,0,64785,82902,17912,1,271852,0,2757,0
13218,1,0,37,9485,228,0,1577,0,1766,0
13228,1,0,91,1,0,0,180,0,1088,0
13240,1,0,1396,10,9,0,2471,0,4537,0
13270,0,0,73881,2367,4999,0,64742,0,4059,0
13303,0,0,5697,531,340,1,10200,0,3622,0
13304,0,0,1448,12841,893,1,16260,1,4208,0
13315,0,0,23513,551,371,1,77687,0,3168,0
13317,0,0,2886,5064261,107,1,20137,1,3946,0
13352,1,1,6,0,0,0,212,0,2722,0
13356,0,0,3573,209936,316,1,30327,1,4464,0
13382,0,0,55896,104765,5386,0,5805,1,4814,0
13384,0,0,128,2562588,83,0,2575,1,3121,0
13392,0,0,5520,30521,1406,1,20191,0,4059,0
13411,0,0,21,1931,91,1,3943,0,3697,0
13424,0,0,822,26,31,1,886,0,3106,0
13432,0,0,1212,138,776,1,2228,0,3359,0
13435,0,0,2658,290,467,1,2587,0,4225,0
13440,0,0,6085,38111,1568,0,4667,1,4225,0
13451,0,0,72335,1711,1184,0,18805,0,3284,0
13460,1,0,18433,14590,1008,1,6773,1,3029,0
13469,0,0,70,1105388,284,0,1201,1,2953,0
13544,0,0,2412,142272,126,0,12053,1,3948,0
13555,0,0,49237,453,1285,1,18989,0,4061,0
13564,0,0,49404,567,1247,0,45938,0,4185,0
13605,0,0,9791,3258,529,1,4600,0,3380,0
13606,0,0,2563,331265,4368,1,201909,1,4199,0
13612,1,0,4490,127,112,1,3632,0,2426,0
13658,0,0,1620,1071,407,1,1013,0,2177,0
13708,0,0,39995,256785,939,1,601,1,4901,0
13709,1,0,11246,358,341,1,2745,0,2822,0
13719,0,0,5852,1985,1631,1,15493,1,4855,0
13730,0,0,22,108,0,1,357,0,3484,0
13762,0,0,5817,2225030,5606,1,12641,1,4150,0
13764,0,0,1896,206,302,1,5042,0,3779,0
13803,1,0,6240,177,187,1,5364,0,2115,0
13843,1,0,980,1207,3,0,688,0,2679,0
13851,0,0,12384,174239,100,0,11226,1,2976,0
13878,0,0,13213,2834,4968,1,95143,0,4082,0
13937,0,0,812,490,366,1,9792,0,3490,0
13941,0,0,12048,1473852,174,0,16002,1,3291,0
13944,0,0,17086,2313,1856,0,27177,1,4136,0
13951,1,0,4264,327562,214,0,5141,1,3765,0
13961,1,0,158,11,67,0,752,0,1703,0
13964,1,0,227,126,42,1,932,0,3012,0
13983,1,0,16881,533,767,1,5003,0,1206,0
13988,1,0,4626,2471,1043,1,6687,0,3828,0
13989,1,0,18817,737,1162,1,4340,0,3815,0
13997,0,0,426,858845,363,1,10262,1,4244,0
14012,0,0,11746,6539,1674,1,7250,1,4052,0
14034,0,0,918,1038113,291,0,143294,0,3692,0
14067,0,0,1749,3017204,667,1,13312,1,4013,0
14095,1,0,96,19,41,0,254,0,3303,0
14110,0,0,1851,387,914,1,9535,0,4158,0
14111,0,0,30,54,0,0,1523,0,3494,0
14113,1,0,4058,1204,412,1,12668,0,2310,0
14118,0,0,7800,427,724,0,5204,0,4789,0
14163,1,0,5821,1176033,5,1,4471,1,1448,0
14171,0,0,4329,433,378,1,5073,0,4919,0
14212,0,0,3055,51693497,10011,1,12867,1,4414,0
14215,0,0,1030,89,612,0,1389,0,3267,0
14217,0,0,444,1611579,253,0,7781,0,3906,0
14242,0,0,787,339,883,1,3471,0,3994,0
14262,1,0,3156,100,267,1,1530,0,2555,0
14264,0,0,552,126,144,0,2095,0,4142,0
14268,1,0,39215,698692,626,1,4840,1,3998,0
14281,0,0,4947,884594,1200,0,20690,1,3267,0
14290,0,0,6692,30353,2809,0,18052,1,4044,0
14297,0,0,1290,5535356,294,1,4482,1,3239,0
14302,0,0,241771,1580,394,1,161754,0,3295,0
14309,0,0,16083,8971,3460,1,29877,1,4276,0
14333,1,0,1555,10,6,1,2638,0,3285,0
14352,0,0,9983,234,345,1,9461,0,3293,0
14363,0,0,17555,127919,1239,1,11693,1,4134,0
14365,1,0,21291,921,2211,1,13538,0,3695,0
14383,0,0,10127,16449,2131,0,41347,1,4243,0
14397,0,0,12,97,0,1,447,0,3752,0
14458,0,0,26804,1102,1767,1,38911,0,3472,0
14495,0,0,4098,170,1950,0,2317,0,3161,0
14500,1,0,3250,289,815,1,1051,0,2185,0
14532,0,0,1415,571,590,0,58503,0,3866,0
14545,0,0,3163,829,1005,1,36865,0,3351,0
14550,1,0,11386,202,190,1,26823,0,3255,0
14561,0,0,17725,611621,103,1,96452,1,2534,0
14649,1,0,199,27,473,0,27,0,4150,0
14669,0,0,3668,7938,1028,1,7432,1,2482,0
14700,0,0,1631,153,377,0,2810,0,3259,0
14726,0,0,11263,28755,184,1,10273,1,4298,0
14758,0,0,767,2044,654,1,7424,0,3218,0
14766,0,0,27820,563,126,0,60902,0,3731,0
14769,0,0,151803,258,606,1,24186,0,4150,0
14790,0,0,525,84,738,0,1097,0,4086,0
14815,0,0,5028,1170,612,1,4858,0,3130,0
14820,1,0,32591,1442,3613,1,24538,0,3490,0
14831,0,0,5784,35329,1061,0,11267,1,4084,0
14847,0,0,881,77385,1462,1,10822,1,3729,0
14854,0,0,2679,196,249,0,683,0,3772,0
14862,0,0,290,32,49,0,1267,0,3730,0
14863,1,0,1924,43,100,1,236,0,938,0
14871,1,0,853,294,2612,1,1323,0,4138,0
14880,0,0,367,1334374,58,1,547,1,2385,0
14888,0,0,87255,5174,5687,0,53399,0,1642,0
14942,0,0,301,9,71,0,434,0,3638,0
14954,0,0,1054,3357103,1322,1,31241,1,4374,0
14977,0,0,1794,71,98,0,10670,0,3676,0
14997,0,0,2179,1187634,1362,1,15073,1,4126,0
14998,0,0,1567,923,335,1,19730,0,4535,0
15003,1,0,50,0,0,0,116,0,1444,0
15016,0,0,4750,207570,6538,0,23041,1,4158,0
15017,0,0,51003,9183,10065,0,54184,0,3093,0
15067,0,0,793,1290830,1104,0,3930,1,4276,0
15076,0,0,101790,760,1657,1,14640,0,3863,0
15079,1,0,470,435277,1096,1,9344,1,3815,0
15093,1,0,1392,918,0,0,8637,0,4129,0
15107,0,1,31,87053,0,1,16429,1,3848,0
15111,0,0,25377,4088832,193,1,69836,1,3185,0
15116,1,0,5411,322,243,1,3564,0,1109,0
15127,0,0,11391,318625,48958,0,61665,0,3505,0
15143,1,0,1534,11,53,0,438,0,843,0
15150,1,0,14369,207,96,0,1436,0,1811,0
15214,0,0,2349,67,237,0,2238,0,3976,0
15232,0,0,59,162,631,0,544,0,3360,0
15239,1,0,6711,10777,8457,1,44389,0,2544,0
15258,0,0,5087,305,1262,1,2028,0,3862,0
15297,1,0,17,237,280,0,968,0,1869,0
15314,1,0,85019,3951,448,1,65828,0,2371,0
15341,0,0,3627,353,961,1,4872,0,3121,0
15363,0,0,2281,259681,719,1,114679,1,3764,0
15374,0,0,20788,181,610,1,3923,0,2467,0
15414,0,0,4238,153039,3988,1,7168,1,3912,0
15419,0,0,204020,5230,1823,1,86846,0,3776,0
15462,1,0,27,100,169,0,81,0,1801,0
15523,1,0,128,830521,165,1,1818,1,3169,0
15530,1,0,530,940,679,1,11991,0,4083,0
15534,1,0,123,2924732,29,1,712,1,2585,0
15541,0,0,1946,118,0,0,2758,0,2488,0
15568,0,0,2332,99,115,1,6618,0,3391,0
15574,1,0,23304,181,598,1,12971,0,2357,0
15619,1,0,46986,1165,1705,1,2174,0,3357,0
15691,0,0,2970,271877,494,1,293927,1,4339,0
15703,1,0,2594,24148,249,1,4571,0,3190,0
15715,0,0,4129,9517780,10935,1,6877,1,4310,0
15743,0,0,39697,684169,901,1,7417,1,3774,0
15778,0,0,42134,778,392,1,5803,0,3453,0
15806,0,0,3911,148,500,0,3129,0,3430,0
15823,1,0,12304,7613,893,1,14307,1,3225,0
15839,0,0,17201,1724,1358,1,18430,0,4265,0
15872,0,0,40257,1037,500,1,165372,0,3135,0
15913,0,0,159,1077999,563,1,38305,1,4324,0
15956,0,0,2692,267175,575,1,16563,1,3897,0
16005,1,0,2759,291,284,1,5764,0,2937,0
16015,0,0,19964,79740,1561,0,16193,1,4220,0
16033,0,0,1983,9313,1619,1,17590,0,4178,0
16052,1,0,103,2639,104,0,211,0,1467,0
16053,1,0,731,102,217,0,4844,0,4162,0
16084,1,0,228,19,1956,0,467,0,3203,0
16106,0,0,1106,19843,410,0,22216,1,4395,0
16168,0,0,3684,192732,3644,1,21296,1,4150,0
16260,0,0,4316,80961,36,0,19372,0,3138,0
16281,1,0,7,20,0,1,264,0,3421,0
16287,0,0,3977,129,388,0,2224,0,4110,0
16320,0,0,24,37,0,1,5393,0,3369,0
16348,0,0,0,16708665,25,0,948,1,4073,0
16378,0,0,17733,62,321,1,231,0,1302,0
16402,0,0,100331,608,2176,1,5376,0,3253,0
16414,0,0,143081,565,3469,0,31888,0,4085,0
16423,0,0,14759,389076,451,0,27134,0,3744,0
16441,1,0,17540,163,45,0,432,0,3141,0
16501,0,0,13665,1096,1665,0,92193,0,4812,0
16560,0,0,234,4130675,872,1,20767,1,4199,0
16567,1,0,12617,127,106,1,796,0,1764,0
16577,0,0,433,620,166,1,4249,0,3969,0
16582,0,0,9452,7173406,2950,1,22084,1,3906,0
16599,1,0,19613,244,598,1,5119,0,2543,0
16603,0,0,9624,791,391,1,27645,1,4275,0
16617,1,0,2032,63,1026,0,220,0,2525,0
16619,0,0,154,1320744,8,0,60,1,2755,0
16625,0,0,860,1757216,233,0,18311,1,4265,0
16629,1,0,110951,9971,3536,0,39155,0,677,0
16651,0,0,1923,1538,444,1,1760,0,2304,0
16671,0,0,7112,17977,13,0,602,0,3681,0
16686,1,0,53315,729,552,1,3523,0,3120,0
16701,0,0,13516,328,1081,1,1201,0,2182,0
16711,1,0,41088,335,521,0,6417,0,2547,0
16745,1,0,143,0,0,0,241,0,1118,0
16752,0,0,955,112,318,0,1688,0,2059,0
16755,1,0,3,4343682,12,0,2983,1,3769,0
16774,0,0,15573,35237,1261,1,29162,1,4224,0
16791,0,0,537,6054,1843,0,52881,0,3961,0
16805,1,0,5581,45,15,0,306,0,1813,0
16836,0,0,6262,358,161,0,11009,0,3249,0
16848,0,0,308,2566779,599,0,39079,0,4092,0
16875,1,0,74,0,0,0,177,0,1445,0
16915,0,0,22831,133959,27324,1,13051,1,3556,0
16921,0,0,47927,389,984,1,13399,0,3109,0
16925,1,0,130,37,167,1,92,0,721,0
16926,0,0,798,2699642,207,1,2873,1,3844,0
16956,0,0,18106,2379,1160,1,16033,0,2265,0
16964,0,0,5199,45426,2031,1,131277,1,4436,0
16967,0,0,2281,2628,402,0,1252,1,4338,0
16977,0,0,7038,598,307,0,2649,0,3029,0
17052,0,0,5617,137489,561,0,16430,1,3997,0
17056,0,0,91560,511,659,1,57407,0,3811,0
17059,1,0,1678,4101975,415,1,575,1,3126,0
17068,0,0,16163,204512,1600,0,51038,1,4236,0
17075,0,0,91362,714,449,1,11321,0,2956,0
17098,1,0,21571,88,229,1,6347,0,1650,0
17123,1,0,1414,21,103,0,1892,0,3953,0
17127,1,0,330,1,0,0,660,0,1264,0
17132,1,0,63404,578,674,0,13000,0,875,0
17167,0,0,78699,750,1486,1,24121,0,4253,0
17169,0,0,9648,400896,1985,1,13921,0,4162,0
17171,0,0,36607,67751,125,0,34313,0,4160,0
17190,0,0,16321,1242,724,1,27232,0,3768,0
17248,0,0,13400,1273,696,1,70875,0,3365,0
17259,0,0,16062,460,418,0,13132,0,2125,0
17260,0,0,6509,1575078,227,1,12658,1,3972,0
17265,0,0,28023,198,944,1,2213,0,3279,0
17266,0,0,1124,60116,272,1,4697,1,3847,0
17280,1,0,436,16,31,0,554,0,829,0
17310,0,0,11,52477,994,1,50974,1,4208,0
17320,1,0,8990,869,1419,0,8591,0,3112,0
17321,1,1,17,8,23,1,74,0,4058,0
17329,0,0,19,26,0,0,151,0,3649,0
17338,0,0,14269,16440,18114,1,21442,1,4102,0
17341,0,0,23211,568,350,1,18273,0,2135,0
17347,0,0,146,1601378,325,1,143545,1,3636,0
17352,0,0,640,14111933,2613,1,5978,1,4086,0
17354,0,0,3023,1048,998,1,4209,0,4193,0
17429,1,0,13264,540,195,1,29199,0,2642,0
17432,0,0,296,20,0,0,478,0,3217,0
17476,1,0,77490,869,860,1,47076,0,1974,0
17498,0,0,46639,5722477,69,1,15253,1,3864,0
17499,0,0,13776,414,437,1,16723,0,4165,0
17520,1,0,1605,61,302,0,2598,0,2826,0
17522,1,0,10913,670,364,1,16037,0,2942,0
17523,0,0,23157,1014,547,0,12270,0,4229,0
17528,1,0,212461,1116,2983,1,60079,0,2004,0
17537,1,0,423,117,0,1,1568,0,2947,0
17563,0,0,2634,160,402,0,1613,0,2305,0
17576,1,0,1561,18,68,0,2226,0,3645,0
17594,0,0,46060,353,84,1,30058,0,2997,0
17618,1,0,8277,4734,902,0,36542,0,1608,0
17634,0,0,1630,197,368,1,546,0,2540,0
17641,1,0,18482,1424,1594,1,6707,0,1870,0
17665,0,0,6420,255,140,1,19756,0,3717,0
17682,1,0,873,251703,1960,0,13512,0,3611,0
17707,1,0,29272,760,287,1,17694,0,1882,0
17724,1,0,58130,372,1459,0,8389,0,1899,0
17772,0,1,1,0,0,0,240,0,2955,0
17798,0,0,2764,954121,2238,1,24213,1,3896,0
17805,0,0,31,2017392,165,0,848,1,4121,0
17821,0,0,7151,322,347,0,2352,0,2597,0
17823,1,0,25301,641,60,1,14304,0,2869,0
17838,0,0,22668,3490,561,1,37211,0,1279,0
17841,1,0,22,1597106,35,1,516,1,1475,0
17861,0,0,3051,55796,761,1,6141,1,4138,0
17873,1,0,1936,640,729,0,11099,0,3774,0
17879,1,0,381,3,0,0,717,0,1435,0
17889,0,0,90521,8993,1103,1,41124,1,4275,0
17922,1,0,3784,118,829,1,1216,0,1095,0
17941,1,0,11256,191,290,1,8473,0,2737,0
17946,0,0,18336,39892,1737,1,9382,1,944,0
17977,0,0,39256,749947,2383,0,4718,1,3838,0
17982,0,0,15665,8548,3960,0,14608,1,4775,0
17985,0,0,129,1124356,2,0,7259,0,2937,0
18004,0,0,1425,3107085,210,1,12296,1,3774,0
18015,0,0,860,182,545,0,498,0,823,0
18032,0,0,5637,42116,1147,1,6575,1,3516,0
18035,0,0,2552,4236,2163,0,9894,1,3463,0
18094,0,0,23741,797,460,1,5865,0,3218,0
18108,0,0,11608,840,1725,1,11680,0,2609,0
18166,1,0,8681,28,102,1,2457,0,3262,0
18232,1,0,4824,118,498,0,1465,0,3696,0
18251,0,0,1298,59,138,1,2932,0,3477,0
18273,0,0,2469,173,130,0,414,0,4166,0
18282,1,0,9512,12,99,0,1339,0,1011,0
18290,1,0,491,151,148,0,875,0,3747,0
18318,0,0,2036,1084,840,1,34135,0,3618,0
18321,1,0,0,1440920,86,0,1654,1,3111,0
18342,0,0,7929,60832,2790,1,25846,1,3968,0
18420,0,0,753,12680017,85,0,2112,1,2689,0
18421,1,0,1689,25,127,0,2514,0,3105,0
18431,1,0,94443,1516,2515,0,42592,0,2302,0
18472,0,0,3178,342,488,1,16118,0,4111,0
18531,0,0,3342,267,166,1,16021,0,3856,0
18546,0,0,138,1893508,20,0,6275,0,2475,0
18603,0,0,7430,220,497,1,10541,0,4433,0
18615,1,0,4034,36,87,1,3376,0,4173,0
18617,0,0,36078,148327,226071,0,232332,0,3977,0
18656,0,0,7972,1144,970,1,10152,0,3143,0
18660,0,0,663,24,0,0,207,0,4048,0
18665,0,0,3719,200,192,1,79294,0,3273,0
18671,1,0,8333,6912,1840,1,58216,1,3070,0
18679,0,0,14,1387504,51,0,3962,1,4178,0
18694,1,0,9750,229,318,1,1321,0,2510,0
18700,0,0,26276,509,1842,0,28346,0,4086,0
18724,0,0,50,113,0,0,590,0,3886,0
18735,0,0,1210,145,178,1,2849,0,4140,0
18744,0,0,539,118,0,0,1102,0,3878,0
18761,0,0,542,17,55,0,893,0,3601,0
18785,1,0,3018,5986,1179,1,13501,1,4193,0
18802,1,0,368,85,490,0,262,0,1392,0
18842,0,0,2581,99786,40539,1,20756,0,3684,0
18851,0,0,1668,29341,1111,1,5816,1,3368,0
18859,0,0,19362,277859,2338,1,81262,0,3121,0
18872,0,0,214913,1837,3748,0,48035,0,3188,0
18876,1,0,0,304,0,0,1010,0,916,0
18882,0,0,7595,246291,4284,1,213502,1,4410,0
18906,0,0,11361,308150,312,1,33392,0,3684,0
18953,0,0,96,9942,912,0,28305,0,3837,0
19001,0,0,2218,1221772,436,1,39447,1,4134,0
19013,0,0,28975,872,2436,1,11983,0,2603,0
19095,1,0,67151,617,2007,1,6762,0,3381,0
19100,0,0,23,4329945,89,1,2650,1,3611,0
19103,0,0,4243,53,108,1,1433,0,4000,0
19106,0,0,2068,151,0,0,10637,0,2994,0
19138,1,0,83844,7345,7473,0,128533,0,4099,0
19144,0,0,4353,12266,239,1,6258,0,1779,0
19161,0,0,497,149,612,1,728,0,1250,0
19169,0,0,864,588091,393,1,574,1,3403,0
19184,0,0,55690,214,82,0,63015,0,3800,0
19196,0,0,428,970216,161,1,25975,1,3392,0
19214,0,0,8699,877,534,1,8648,0,2801,0
19216,0,0,2042,122,601,1,4754,0,3875,0
19227,1,0,712,653,1129,0,1277,0,1001,0
19235,0,0,9,354,1995,1,410,0,2474,0
19241,1,0,86,702,297,1,2433,0,2757,0
19245,0,0,15822,1906,2803,0,15413,0,2694,0
19293,1,0,454,739786,692,1,19632,0,3228,0
19297,1,0,43875,934,1609,0,23280,0,1690,0
19347,0,0,1056,274,1219,1,2992,0,4028,0
19350,0,0,6057,112,513,0,491,0,1524,0
19392,1,0,4238,1183,905,1,4006,0,3514,0
19410,1,0,39,353,0,0,1504,0,3118,0
19411,0,0,54436,280,671,0,39228,0,3801,0
19462,1,0,4156,90,139,0,4689,0,3543,0
19481,1,0,852,202,994,1,1730,0,2964,0
19504,0,0,3,91341,0,0,8,0,2844,0
19514,0,0,21790,126583,1492,0,8056,1,4080,0
19520,0,0,3622,266,276,1,7587,0,2670,0
19547,0,0,493,1337267,1000,1,26019,1,4164,0
19558,1,0,209,13,156,1,282,0,3791,0
19581,0,0,10972,340,468,1,15992,0,2527,0
19588,0,0,1437,2353,2401,1,17926,0,4235,0
19615,1,0,42,2,0,0,124,0,1444,0
19634,0,0,38997,356156,161,0,80671,0,3618,0
19653,0,0,460,128516,483,0,12824,1,3684,0
19655,0,0,11194,1019726,1363,1,6970,1,2775,0
19666,1,0,16,178444,59,1,3026,0,3492,0
19682,1,0,3398,806,511,1,10168,0,2858,0
19738,0,0,317,1662655,1938,1,24488,1,3559,0
19739,1,0,3291,37,33,0,924,0,1555,0
19764,1,0,45048,2823,720,1,27785,0,1556,0
19776,0,0,3100,164,208,1,24373,0,3404,0
19777,0,0,359,2939,1415,1,3800,0,4156,0
19782,1,0,5715,13,100,0,557,0,3309,0
19812,1,0,43823,384369,32570,1,76503,1,3966,0
19861,1,0,563,21,105,0,1657,0,1845,0
19874,0,0,110810,816445,461,1,133356,1,4224,0
19895,0,0,3406,371,670,1,5546,0,3347,0
19915,0,0,605,194666,1483,1,34940,0,4018,0
19937,0,0,1004,25,0,1,2083,0,2997,0
19955,1,0,9655,873,907,0,8125,0,872,0
19965,0,0,217,1258477,147,1,3103,1,4321,0
19982,0,0,3632,60244,328,0,5782,1,2637,0
20006,0,0,74218,12803,620,1,65472,1,3861,0
20009,1,0,155,1,0,0,312,0,1101,0
20023,0,0,4262,8363,148,1,5266,1,3504,0
20025,0,0,3075,372,169,1,8162,0,3856,0
20040,1,0,2046,133,151,0,380,0,1926,0
20041,0,0,38875,654,547,1,12911,0,2213,0
20042,1,0,1395,4,46,0,3425,0,3771,0
20053,0,0,16694,340,590,0,6217,0,2073,0
20058,0,0,10292,64205,279,1,5289,0,2223,0
